Id,SalePrice
1659,59682.22654636708
1660,76459.06296331623
1661,243243.78155701066
1662,194257.54008300017
1663,180430.80417636828
1664,297929.42431124457
1665,173024.12553620007
1666,166561.57075574883
1667,183508.2941374022
1668,188995.89555484854
1669,171939.72000912903
1670,172999.72354586882
1671,160594.78570776567
1672,238998.70126072387
1673,193322.3176959204
1674,172095.62399990644
1675,146607.4808625942
1676,151847.25972609967
1677,152502.5263850988
1678,265574.9114615037
1679,200529.2713750745
1680,159379.7541307378
1681,147346.8960558152
1682,171269.13977842947
1683,151145.4761069884
1684,139814.22432366692
1685,155326.13539070362
1686,129675.79766155288
1687,133004.07411074018
1688,156612.32340356638
1689,154640.74288755734
1690,165348.7465771149
1691,152678.3217188021
1692,171978.84357330448
1693,127272.2433843778
1694,156540.9610770676
1695,146308.67611047797
1696,172948.95806861614
1697,141578.85834450705
1698,177903.89031470235
1699,176905.2727968112
1700,158433.60715908225
1701,172500.7855899314
1702,165263.155541084
1703,172430.80030577973
1704,172047.68473584292
1705,157043.03444296168
1706,267587.40956250177
1707,145599.36329833488
1708,148815.48890499826
1709,171836.80565068923
1710,167526.79074944532
1711,164791.80351344676
1712,156806.23447149683
1713,169768.06758164283
1714,154632.48836554762
1715,158186.2551522269
1716,116647.237216792
1717,103368.4706571375
1718,74778.3094295699
1719,155108.3213100329
1720,157041.19699736888
1721,85734.61583040845
1722,66141.38267774152
1723,81264.85115621932
1724,149645.71977816545
1725,164417.5242963963
1726,155060.5801815458
1727,125044.09424806014
1728,140620.1650033293
1729,104914.57908147901
1730,86467.54094286059
1731,61307.476326076125
1732,61837.187895326555
1733,58255.02615249382
1734,65680.47342115208
1735,62906.03659719172
1736,60321.318309566544
1737,155710.60013627127
1738,156720.29507135294
1739,176764.94897963124
1740,155175.73161335092
1741,124172.23261084626
1742,131723.32768744614
1743,121723.3861789389
1744,170657.96518921215
1745,132267.0448410008
1746,115556.05726498483
1747,158762.578423277
1748,167830.4907075084
1749,102434.42468561078
1750,62275.0027920655
1751,169957.3408263019
1752,62948.57005786756
1753,80071.98460632538
1754,137845.6074906729
1755,119028.1821832798
1756,63794.217666402124
1757,56745.4491944443
1758,77496.41969795013
1759,93662.74466331745
1760,96282.66841118305
1761,84408.02010061892
1762,106665.8093856189
1763,102333.32067557955
1764,64141.54674475693
1765,89302.73603566077
1766,119644.68459351451
1767,134265.64680369524
1768,65611.979141198
1769,96284.5928915762
1770,74953.75040132983
1771,58345.96878703055
1772,71476.81012742575
1773,68075.06635792612
1774,67968.83388454639
1775,64044.63830118694
1776,65487.99048791328
1777,55934.269605903944
1778,64729.94243382551
1779,62948.54296098012
1780,92816.60268936877
1781,60319.0082363375
1782,57359.205259875016
1783,77492.64521766067
1784,64225.11865161442
1785,63550.85884906622
1786,108480.2568200267
1787,98758.687254318
1788,52293.78650967297
1789,61178.376699163324
1790,54460.6351698082
1791,99699.65156197245
1792,79610.90502476381
1793,67329.2896454975
1794,68587.03948753412
1795,62609.646441920675
1796,77774.04115934309
1797,63643.86818343782
1798,58383.76096820392
1799,56991.265894927536
1800,67291.20560067004
1801,64905.89386599611
1802,74545.18035475674
1803,79386.81081737895
1804,65876.26396212509
1805,63123.161362282175
1806,62294.861718634944
1807,70715.81562470504
1808,61021.60302798853
1809,66847.20191820594
1810,72448.723601235
1811,60952.17350513878
1812,57198.70759994793
1813,54562.01184909197
1814,59346.62264109524
1815,44516.41840529843
1816,55043.941905082866
1817,70817.17441544868
1818,77430.05119311804
1819,63977.59418335458
1820,46189.33069615891
1821,68143.68222335847
1822,71845.35831682905
1823,38330.44140968354
1824,75261.09302152228
1825,74576.32345102716
1826,61000.635466061096
1827,57350.41005212076
1828,72331.57611495513
1829,71429.50182719962
1830,74683.50669437114
1831,74339.5120230476
1832,50876.45785402524
1833,73067.86931820825
1834,63852.77355179668
1835,70595.72418851152
1836,60585.62213284346
1837,53432.85798826671
1838,62531.16085746435
1839,59948.30520884155
1840,108762.1299905031
1841,71691.86956303344
1842,62102.04141852976
1843,62529.58366964575
1844,72895.08207797592
1845,85117.6101311674
1846,79343.51784127987
1847,97549.42181836584
1848,45573.38659064325
1849,69075.50206747721
1850,60268.33311980205
1851,82436.10831906328
1852,65937.02532968938
1853,75043.02322812076
1854,102201.34721970947
1855,98421.6505884522
1856,162933.53628163878
1857,89900.81237813688
1858,60529.95298893289
1859,63570.18876096192
1860,70607.91163337082
1861,62708.34930826636
1862,187825.85472691152
1863,180552.77751740976
1864,180555.8848600994
1865,166077.1837869185
1866,182776.89092029323
1867,159619.7485051026
1868,165754.96764725103
1869,152728.20461275353
1870,157428.83707407408
1871,167288.52865025558
1872,137018.16571586992
1873,171353.5007624487
1874,67384.91668574275
1875,140068.05777081786
1876,153551.38051560844
1877,149155.34015431412
1878,159414.42241172728
1879,62462.13057904385
1880,63633.65505737446
1881,155251.69954569993
1882,160979.403314138
1883,150172.14696256566
1884,152520.6386883796
1885,159949.8248226283
1886,160239.6673508569
1887,154377.8150513228
1888,172451.56138583954
1889,113084.40387276244
1890,60240.63174927667
1891,64167.14380984542
1892,51792.30077519354
1893,69595.87078855034
1894,58490.99349588368
1895,71712.67501860994
1896,62382.68897250348
1897,63687.64648122687
1898,63708.3265608543
1899,85058.08652743415
1900,81121.15952523713
1901,99014.35426540226
1902,77190.04286466232
1903,117912.33399375819
1904,65917.38625130587
1905,137663.24264826995
1906,84082.89961831961
1907,128281.8691277755
1908,58988.115181868015
1909,70558.24299638956
1910,64414.692251245724
1911,151933.12653485074
1912,171143.6884348882
1913,86873.92311237587
1914,43113.72825151828
1915,157339.04158334425
1916,47390.03052804788
1917,170163.19831200453
1918,69402.1149484818
1919,99247.94635545804
1920,105485.76072715427
1921,189987.23096256983
1922,169420.7558456868
1923,156874.51943006623
1924,163823.4223127085
1925,157935.3064884072
1926,179327.06673388928
1927,64954.70229751656
1928,97474.78428135267
1929,63885.03015586619
1930,76929.46513815653
1931,69906.81101243249
1932,74263.11512384354
1933,107255.6968824389
1934,143242.445663329
1935,146934.15717400698
1936,153273.48605074393
1937,159999.66198758755
1938,138480.68833141733
1939,157261.42925500605
1940,148901.25665833763
1941,150386.5925931725
1942,155793.14735928382
1943,169501.7547648635
1944,205793.90086618002
1945,186590.8136598836
1946,73408.98371265394
1947,155324.2610388685
1948,113187.36919193424
1949,162726.94896117033
1950,120706.75848973406
1951,154976.80400859774
1952,152708.1705963544
1953,108954.50425889083
1954,140990.12952249803
1955,71645.14190532244
1956,180160.52913943867
1957,105991.91339697897
1958,190491.6749390201
1959,69947.30069823776
1960,57807.05745672035
1961,61666.302453232245
1962,58771.71788147153
1963,60044.568377676784
1964,63187.05961449146
1965,72962.13361576822
1966,73743.44521492731
1967,153458.42577353213
1968,218219.37383561692
1969,188503.85369259742
1970,191509.43920983083
1971,225508.1329124874
1972,174246.830593556
1973,176606.51832310297
1974,175039.2599392177
1975,259083.93643704063
1976,173985.16542601166
1977,182455.34413324902
1978,183066.0160317344
1979,173359.53928007756
1980,150166.21607885457
1981,158305.9477672726
1982,146388.6903167142
1983,149135.7628058106
1984,118274.01567311262
1985,168250.45587308944
1986,148846.0052769251
1987,140913.15642632663
1988,156173.68665144182
1989,158140.76201716193
1990,158761.84527153766
1991,153660.33125050442
1992,169902.628393128
1993,138211.80102311916
1994,155567.11300871387
1995,153356.99699913408
1996,164667.49986290775
1997,162360.57580107852
1998,162673.90011783646
1999,174711.9374591444
2000,175340.2860503322
2001,161005.50276136101
2002,149557.91942393902
2003,181436.97188763198
2004,170888.45183062158
2005,147489.46030858182
2006,158744.86899598638
2007,166653.92607774498
2008,157499.1232874443
2009,153737.12573255546
2010,147744.11652015365
2011,74999.98021198898
2012,115942.97114787875
2013,146375.15548129712
2014,154015.34571847375
2015,149830.32951095392
2016,150048.8205729852
2017,158130.4398286021
2018,61721.588206332395
2019,61529.03169142908
2020,54585.881317207546
2021,57605.00574396613
2022,125352.54922363433
2023,84346.35196577988
2024,177429.85532518482
2025,177939.1443066891
2026,150451.66384425055
2027,105037.10120289704
2028,91568.86766411821
2029,124196.85099710408
2030,160769.8346786502
2031,145882.16813602392
2032,146862.64568036667
2033,164291.0701599613
2034,108745.55312340651
2035,151735.22914176714
2036,142262.1003448662
2037,142699.4135995628
2038,197946.35741630453
2039,136202.59494333057
2040,190774.51775073586
2041,166591.44564474
2042,161826.52055822522
2043,125412.67364560893
2044,119734.33093347042
2045,138115.5013503091
2046,69995.63278640325
2047,69142.99544686594
2048,62996.03270160903
2049,63471.0576938875
2050,112369.11770736173
2051,64553.96760436278
2052,66612.58629434425
2053,66549.86633031516
2054,56544.67463735468
2055,94025.9603032775
2056,78666.19595530091
2057,59272.02007889944
2058,136868.0293256023
2059,71471.87778472221
2060,100592.75116706069
2061,102092.1015899899
2062,63834.41174433104
2063,61647.61380222192
2064,65381.29807548609
2065,59304.873280588276
2066,109103.6119242913
2067,85814.8679309783
2068,68302.59140577485
2069,57869.10072603599
2070,60128.36166882935
2071,60068.26102685426
2072,73612.66520928298
2073,65204.51520519557
2074,105534.34743338393
2075,67075.51082600826
2076,62158.90557272184
2077,77533.79896180722
2078,58699.21606567991
2079,70525.23889838037
2080,56053.02996200381
2081,59681.51138484474
2082,60567.53880464567
2083,71141.02869753841
2084,58484.41633265515
2085,61289.62718724545
2086,65348.90687169676
2087,59217.190384069116
2088,55995.43356502692
2089,52693.84443869636
2090,67804.93050165937
2091,61022.47692112959
2092,67895.21127311914
2093,68710.54245884395
2094,67083.94775309504
2095,70038.47244970562
2096,56337.4741586201
2097,59703.75474883825
2098,65283.6518714026
2099,39552.99226744642
2100,56773.93653016245
2101,62987.452477414496
2102,63444.85480726998
2103,55591.8650108929
2104,69506.73744336482
2105,68209.50968332295
2106,48401.61228101452
2107,109141.04873897845
2108,58148.33606583024
2109,56039.92892225749
2110,64773.40451991726
2111,75375.70177934546
2112,78975.40620853752
2113,59434.707091761215
2114,61066.16842889869
2115,76137.19327326679
2116,62105.86973597789
2117,75929.88480251427
2118,65802.51718438724
2119,61114.68466320026
2120,59560.729480867914
2121,54674.80111019266
2122,61610.84542282026
2123,60178.58799270676
2124,83159.58822090519
2125,72146.61120602587
2126,97998.26544085157
2127,74249.07852710946
2128,67023.50352900781
2129,54451.305648289424
2130,64397.561705548156
2131,89777.50398165005
2132,64598.52838618267
2133,63506.67310926886
2134,62721.01923390934
2135,57194.79939312782
2136,51973.16709906397
2137,58395.78593153764
2138,60627.58986938052
2139,70607.55185618272
2140,63679.49259772221
2141,74378.49984850247
2142,64668.963000130476
2143,73244.54286151724
2144,70072.10308534294
2145,63895.57923665535
2146,81255.24211986805
2147,101444.182222167
2148,73021.72033293679
2149,72823.20196436689
2150,155245.23259674732
2151,65159.39042612835
2152,95551.80545139813
2153,97254.42131517912
2154,57190.42805731898
2155,65516.05345184382
2156,188261.76360557298
2157,165623.07168161139
2158,169584.93742714386
2159,159448.01337192778
2160,117003.09966508395
2161,166975.5627209001
2162,254196.6246877025
2163,181238.40896476456
2164,165932.58893176712
2165,141354.17435218478
2166,68302.7947323306
2167,156227.93210602523
2168,150872.29507381987
2169,150102.59047065943
2170,153952.79624138336
2171,72278.56628827182
2172,63107.92885081531
2173,104624.1820572216
2174,165242.96759206837
2175,176911.7407682388
2176,163793.5488790946
2177,159974.13207261078
2178,153415.0330991138
2179,67973.06370532654
2180,115381.06467969887
2181,147154.85615960887
2182,162770.0657555798
2183,151008.54928072868
2184,57678.14144709762
2185,70697.31428432447
2186,67443.15217200117
2187,73497.25306495035
2188,72948.19808553798
2189,184427.18470508183
2190,55722.63142816591
2191,53882.06470759524
2192,53394.877751659296
2193,63515.248426060185
2194,58723.83121411393
2195,60749.24373414696
2196,57942.31361352627
2197,65015.485321391854
2198,86559.1086393633
2199,90142.56757214344
2200,74686.4042536077
2201,79073.60017402723
2202,127438.80651958165
2203,91490.7934548928
2204,97369.40298935454
2205,67130.69087841887
2206,80343.78484715622
2207,120634.76730644304
2208,162283.1185644425
2209,133845.05379148535
2210,63043.88870288558
2211,58093.44925486121
2212,59683.64772676253
2213,57154.676083998034
2214,72829.67101997661
2215,58129.05242247344
2216,74233.01728637388
2217,46506.69596541235
2218,48144.02596854084
2219,44669.28058405951
2220,41597.96485101897
2221,156904.14799244778
2222,158123.21731881227
2223,182373.23799300988
2224,156075.40696464063
2225,73432.60795248131
2226,129705.64412023374
2227,152330.18112036254
2228,160422.88951417647
2229,160717.78388690285
2230,124313.39537608203
2231,155095.9710274551
2232,139052.51828616674
2233,130097.52357191051
2234,156952.72092532652
2235,147465.54973466342
2236,166737.18098334962
2237,178005.28549317532
2238,129521.42880838017
2239,60706.64973933739
2240,83267.1908566092
2241,88690.52407967835
2242,62723.703998338024
2243,70749.91553385249
2244,61042.10453267598
2245,63163.09705955753
2246,67152.45792638295
2247,66655.75424906268
2248,62586.4983852409
2249,65949.48193437852
2250,64055.47671449627
2251,66479.98051636746
2252,115339.95812642248
2253,130647.95293758978
2254,147646.24171300218
2255,153383.12614256688
2256,145463.1693958771
2257,167543.1472924618
2258,135591.97203011392
2259,159650.77291656513
2260,79910.77613597599
2261,138913.1224542247
2262,146026.2502397406
2263,196137.00451180353
2264,275802.0353953049
2265,92406.83514008924
2266,161509.78679888957
2267,180649.0511333535
2268,201400.2054100307
2269,98633.34128902025
2270,146411.5362157216
2271,153115.10029984865
2272,150169.63718123207
2273,95902.93170989357
2274,135976.04432341413
2275,100345.4348796658
2276,140772.965066028
2277,121722.91295274632
2278,70732.9219023624
2279,67455.58190863056
2280,56531.38805011325
2281,131347.56860808702
2282,124038.12894648407
2283,58663.82505124984
2284,62180.28856392102
2285,68863.54889094706
2286,55893.41779277389
2287,174413.5944975576
2288,160593.3018347877
2289,195612.76293048597
2290,200079.7606866354
2291,169774.6984433682
2292,231972.15568708465
2293,247316.58691284538
2294,186174.5278214452
2295,228200.1535143836
2296,165160.88824082393
2297,183579.07469816675
2298,183002.3097040825
2299,207491.58305042778
2300,170772.16617145145
2301,168802.70249374915
2302,160378.99730223743
2303,168626.62702361672
2304,163149.65955367606
2305,133323.84063414083
2306,136420.31110217434
2307,149427.22317341756
2308,162287.99961246917
2309,154786.71742409738
2310,147472.35044292908
2311,147289.19805362928
2312,139693.37711337098
2313,147152.68323416027
2314,110331.91346746543
2315,152911.6726775015
2316,143938.95770722942
2317,140696.25875688466
2318,148943.3659058415
2319,147016.4541387924
2320,146286.76048021868
2321,164871.52020774328
2322,123484.08795468949
2323,129468.79932295093
2324,139777.21576688296
2325,167897.58038435483
2326,142551.1517798527
2327,155489.24981019436
2328,163504.80351556238
2329,162821.80123207366
2330,158262.44188445146
2331,175222.3818264166
2332,201352.47591119935
2333,178463.51231979395
2334,158170.9383522287
2335,167832.9813481082
2336,167856.60401187793
2337,138365.04717244534
2338,152846.27389486643
2339,156729.30932168267
2340,178012.25251420122
2341,177603.08989570392
2342,160025.88451709546
2343,158504.25001649483
2344,156689.17007355165
2345,162450.73416874895
2346,157322.0665339041
2347,149043.90585833328
2348,162332.4135992233
2349,119205.15739481497
2350,162670.60650091848
2351,163860.2118810201
2352,168501.13313773257
2353,157500.6654636868
2354,70112.02040515066
2355,82193.71693233051
2356,69737.37641123196
2357,146456.3640748635
2358,152508.83287935104
2359,68752.26617600057
2360,61226.119022661296
2361,64821.149537174846
2362,187615.1352299768
2363,69033.93708513964
2364,77914.56956904734
2365,151471.4609016113
2366,126925.83462957438
2367,151179.1424417784
2368,146927.05945311114
2369,151240.98636591248
2370,128317.18846694358
2371,122286.78482101302
2372,133069.13302267937
2373,165414.55448504485
2374,182067.68260210217
2375,157983.3228710462
2376,184393.70107709538
2377,187345.26538580612
2378,80144.11496606591
2379,125408.88896035924
2380,77891.25560798234
2381,109341.37576723305
2382,155887.2690140183
2383,159910.3406026235
2384,164478.71769581037
2385,90165.69290371425
2386,67675.11106106293
2387,65471.125395409166
2388,65862.29802306267
2389,62868.44604430263
2390,75625.35502858677
2391,62982.04677801537
2392,55136.77238633568
2393,94194.8519473449
2394,82042.62108922664
2395,121993.04863156177
2396,78925.65838639958
2397,132013.4433242699
2398,66004.9196393843
2399,49762.91447912523
2400,43498.89411468051
2401,61034.92123346952
2402,64633.19838362216
2403,66999.35340636804
2404,92171.95939601562
2405,88895.9108161637
2406,67268.7450634754
2407,60736.34179430596
2408,75035.84037865448
2409,63450.06986994478
2410,100009.19278039018
2411,57057.126715947714
2412,84169.8571452848
2413,63002.868887657125
2414,65897.64090789619
2415,62503.59153601089
2416,61579.053853883
2417,61761.77421763333
2418,61896.27890803483
2419,64229.845296467975
2420,59694.17402349644
2421,81285.76930230125
2422,59997.72551227219
2423,75570.12831896698
2424,80846.50773457116
2425,125359.11698791929
2426,70054.06014679401
2427,75209.21517241545
2428,107470.73592095883
2429,60390.94125738238
2430,60838.55531013042
2431,64821.40071478208
2432,64361.55559778158
2433,71621.55217266202
2434,64617.16712228344
2435,72120.91565627184
2436,61210.19186866087
2437,60295.68194737082
2438,63555.571973836064
2439,59355.99114321792
2440,58362.42240676786
2441,53024.24438608313
2442,59894.48561867837
2443,65014.94087388364
2444,57850.01700602792
2445,54846.318794683815
2446,75301.18355847706
2447,100686.39230672177
2448,76864.7990149213
2449,58120.2206241292
2450,79938.6689688628
2451,60186.16805968831
2452,108679.75279810863
2453,58916.78338785556
2454,78083.88628030929
2455,67593.01228091729
2456,58096.52742119896
2457,67716.36453549343
2458,69011.2205377774
2459,56571.07641844713
2460,72978.53470490701
2461,58462.97700030582
2462,66250.87507490946
2463,67430.15003825734
2464,79032.3301651031
2465,71709.27186684078
2466,63599.982654988016
2467,76025.36635773361
2468,53555.8009781679
2469,49270.1448279081
2470,117208.36224498435
2471,108197.7155489969
2472,83544.15654945592
2473,64576.44976249711
2474,60634.23838928685
2475,119131.01784860456
2476,57093.75571414892
2477,58648.74632919283
2478,93696.04030629546
2479,56587.2963182041
2480,83614.28409865501
2481,63976.83371827622
2482,64884.10334050354
2483,59903.91540702699
2484,62708.20131601096
2485,59543.380988872465
2486,77328.39573248263
2487,117816.18058222873
2488,82691.38926286
2489,79447.85354226077
2490,70120.51882322461
2491,57990.080521877666
2492,149124.68463073086
2493,86596.19196141399
2494,89993.4624100455
2495,54519.29109248299
2496,176592.36648858793
2497,70741.55036824592
2498,57906.15309267533
2499,54753.17093964097
2500,72392.8656102576
2501,66112.72740605097
2502,70333.09262836285
2503,65538.53587422578
2504,109622.79663001603
2505,165364.91586970876
2506,164140.5702694356
2507,169167.6957376016
2508,168142.4187370533
2509,160145.25171617937
2510,159269.13942832468
2511,145853.06590330633
2512,156018.44803623704
2513,173164.76234323665
2514,157230.68317077274
2515,70307.76381704913
2516,120694.99925772099
2517,67399.55496347793
2518,74488.84200856376
2519,173956.90152790077
2520,154432.88393292256
2521,151346.30674802355
2522,161992.11305268639
2523,60351.86254708527
2524,77723.5281967265
2525,71219.27697972738
2526,64343.73288551532
2527,66088.40190218532
2528,62569.27244842693
2529,74292.77916118153
2530,64089.24462793457
2531,168519.2494196957
2532,161906.56919541687
2533,148794.50237891547
2534,163924.65504805732
2535,171626.32036082284
2536,161622.71280722908
2537,162093.7104316822
2538,142174.52613136874
2539,131139.35115195013
2540,141725.74379907385
2541,151446.1791136867
2542,127462.52517622519
2543,62431.63791890241
2544,60382.83113903935
2545,67419.1758669335
2546,67753.49935395601
2547,63916.964862101886
2548,74204.27194552417
2549,111671.7028964938
2550,331563.95188251394
2551,69485.34489414791
2552,59803.6693367609
2553,57504.491440810365
2554,54253.59904929453
2555,62142.84845342743
2556,53473.1616937247
2557,55054.58156111806
2558,77328.91994669239
2559,71953.96844832221
2560,86236.01426190732
2561,77426.91843233386
2562,76213.35619154878
2563,79609.51135360247
2564,143534.96401313532
2565,92213.00223873455
2566,93423.34056241091
2567,77424.0005731941
2568,121346.43012507175
2569,138809.1942073322
2570,61558.173489188805
2571,124453.76975129837
2572,83097.9576828088
2573,149413.40359425195
2574,208931.47377159278
2575,62861.60179486853
2576,68532.05309279755
2577,82918.8139260314
2578,52826.28268134084
2579,44869.126839341494
2580,55755.3245036329
2581,53028.54498862116
2582,54732.27227320678
2583,165230.75842079057
2584,102532.8060547295
2585,140312.52138462596
2586,156622.0269232826
2587,144610.49363533518
2588,85467.87646158921
2589,75053.64131676473
2590,149890.7578737063
2591,155990.90371124513
2592,152580.5473167136
2593,156449.93028152862
2594,131512.929270113
2595,144791.48851742456
2596,169888.9562122965
2597,142747.10031475616
2598,191585.75854636438
2599,173619.47393572325
2600,104680.85266837248
2601,66826.23387906296
2602,54833.88191574008
2603,57667.28466448265
2604,54141.06990013659
2605,53593.01175321963
2606,79488.94236630616
2607,138303.40641997024
2608,127572.19111718138
2609,107442.77326008114
2610,62322.829849124304
2611,73790.78264527666
2612,79678.25068217787
2613,65537.50007999709
2614,66564.98519155366
2615,88539.79581038043
2616,75609.05930207475
2617,108218.53597512658
2618,107687.97267934415
2619,135689.43721977022
2620,151386.88356502264
2621,154407.31881614524
2622,155714.72160356434
2623,162860.2731004433
2624,202442.08174996078
2625,185157.6499780722
2626,134728.07099864233
2627,112049.54684079166
2628,232811.72006901941
2629,256756.20023187576
2630,191379.41877190652
2631,242087.89043604754
2632,210065.8238049531
2633,157016.06314097764
2634,201535.74550328794
2635,87785.74233767243
2636,142129.87086926674
2637,99654.31768345609
2638,154970.76480591347
2639,149760.24876983612
2640,77248.42808366765
2641,59655.21951365621
2642,119777.28146867343
2643,58564.8745181352
2644,64962.919684967754
2645,59224.9844856641
2646,57852.343436693016
2647,60790.39573794074
2648,79344.84619684739
2649,74693.24568733436
2650,66122.9622039346
2651,81233.64560657588
2652,217666.36126537886
2653,162849.31201682944
2654,153209.073612493
2655,187878.3821048378
2656,174492.4315561477
2657,179912.58398145373
2658,167033.25413508623
2659,174548.49972171284
2660,173854.7342315308
2661,174657.7556347386
2662,178404.7002564189
2663,187894.7754138249
2664,155437.74700154597
2665,157025.0334126372
2666,156991.15401344746
2667,141053.26432524028
2668,140633.24979457643
2669,145017.83008597232
2670,175041.06755453802
2671,149163.38582795777
2672,143048.9151756457
2673,148004.47507011448
2674,127391.08744803202
2675,109533.68531632665
2676,160787.48370731692
2677,157719.20150030445
2678,197720.54410213453
2679,157929.0033799308
2680,169953.93352360476
2681,196747.6361228787
2682,168675.33020614405
2683,323461.1229309096
2684,186133.6438839673
2685,192480.68582050485
2686,153026.73217297072
2687,170558.02290301843
2688,146764.5407892057
2689,156070.42233105388
2690,255721.3018158621
2691,148794.18527198685
2692,75172.25230716566
2693,144755.03771276245
2694,70084.62164898808
2695,148044.14082291903
2696,147843.99439274767
2697,142160.2496031182
2698,150151.6296787932
2699,129722.79528233153
2700,123676.18595125293
2701,101614.78186508728
2702,57869.85629259872
2703,64705.74764173657
2704,64774.58178590569
2705,56595.50190019654
2706,53888.43990416684
2707,64449.15055127686
2708,59741.31474870676
2709,54588.975953185625
2710,59366.30562208645
2711,193571.34694476577
2712,189680.64046494948
2713,107827.96751668994
2714,96337.89886187638
2715,132840.87191919071
2716,92313.68512732456
2717,143946.7789038901
2718,170246.6616745488
2719,88497.56055228377
2720,116006.00628995616
2721,65847.69524836379
2722,97766.50058122136
2723,66089.03994997543
2724,67510.79020877214
2725,63235.45293837113
2726,66797.40838139385
2727,90422.05543847801
2728,105587.17158727383
2729,83919.33689455848
2730,60646.68464403229
2731,60266.0722831958
2732,56724.65045925141
